transaction_date,product_id,product_name,category,units_sold,revenue,cogs,gross_margin,transactions,margin_pct,lag_1d,lag_7d,lag_14d,rolling_7d_avg,rolling_30d_avg,day_of_week,day_of_week_num,is_weekend,month,week,year,quarter,is_holiday_window,holiday_name,demand_multiplier,days_to_holiday
2025-05-12,P004,Chocolate Cake,Cake,19,608.0,152.0,456.0,7,75.0,30.0,5.0,2.0,21.142857142857142,15.6,Monday,0,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-13,P004,Chocolate Cake,Cake,10,320.0,80.0,240.0,7,75.0,19.0,8.0,6.0,23.142857142857142,15.933333333333334,Tuesday,1,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-14,P004,Chocolate Cake,Cake,15,480.0,120.0,360.0,9,75.0,10.0,8.0,12.0,23.428571428571427,15.833333333333334,Wednesday,2,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-16,P004,Chocolate Cake,Cake,1,32.0,8.0,24.0,1,75.0,15.0,21.0,17.0,24.428571428571427,15.933333333333334,Friday,4,False,5,20,2025,2,False,,1.0,30
2025-05-17,P004,Chocolate Cake,Cake,20,640.0,160.0,480.0,10,75.0,1.0,24.0,13.0,21.571428571428573,15.8,Saturday,5,True,5,20,2025,2,False,,1.0,30
2025-05-18,P004,Chocolate Cake,Cake,12,384.0,96.0,288.0,8,75.0,20.0,52.0,27.0,21.0,16.066666666666666,Sunday,6,True,5,20,2025,2,False,,1.0,30
2025-05-19,P004,Chocolate Cake,Cake,8,256.0,64.0,192.0,5,75.0,12.0,30.0,28.0,15.285714285714286,15.6,Monday,0,False,5,21,2025,2,False,,1.0,30
2025-05-20,P004,Chocolate Cake,Cake,8,256.0,64.0,192.0,3,75.0,8.0,19.0,5.0,12.142857142857142,15.5,Tuesday,1,False,5,21,2025,2,False,,1.0,30
2025-05-21,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,5,75.0,8.0,10.0,8.0,10.571428571428571,14.933333333333334,Wednesday,2,False,5,21,2025,2,False,,1.0,30
2025-05-22,P004,Chocolate Cake,Cake,9,288.0,72.0,216.0,6,75.0,7.0,15.0,8.0,10.142857142857142,14.1,Thursday,3,False,5,21,2025,2,False,,1.0,30
2025-05-23,P004,Chocolate Cake,Cake,13,416.0,104.0,312.0,7,75.0,9.0,1.0,21.0,9.285714285714286,13.966666666666667,Friday,4,False,5,21,2025,2,False,,1.0,30
2025-05-24,P004,Chocolate Cake,Cake,15,480.0,120.0,360.0,9,75.0,13.0,20.0,24.0,11.0,14.166666666666666,Saturday,5,True,5,21,2025,2,False,,1.0,30
2025-05-25,P004,Chocolate Cake,Cake,15,480.0,120.0,360.0,8,75.0,15.0,12.0,52.0,10.285714285714286,14.333333333333334,Sunday,6,True,5,21,2025,2,False,,1.0,30
2025-05-26,P004,Chocolate Cake,Cake,9,288.0,72.0,216.0,4,75.0,15.0,8.0,30.0,10.714285714285714,14.366666666666667,Monday,0,False,5,22,2025,2,False,,1.0,30
2025-05-27,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,5,75.0,9.0,8.0,19.0,10.857142857142858,14.266666666666667,Tuesday,1,False,5,22,2025,2,False,,1.0,30
2025-05-28,P004,Chocolate Cake,Cake,20,640.0,160.0,480.0,9,75.0,7.0,7.0,10.0,10.714285714285714,14.233333333333333,Wednesday,2,False,5,22,2025,2,False,,1.0,30
2025-05-29,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,3,75.0,20.0,9.0,15.0,12.571428571428571,14.7,Thursday,3,False,5,22,2025,2,False,,1.0,30
2025-05-30,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,5,75.0,7.0,13.0,1.0,12.285714285714286,14.866666666666667,Friday,4,False,5,22,2025,2,False,,1.0,30
2025-05-31,P004,Chocolate Cake,Cake,13,416.0,104.0,312.0,7,75.0,7.0,15.0,20.0,11.428571428571429,14.9,Saturday,5,True,5,22,2025,2,False,,1.0,30
2025-06-01,P004,Chocolate Cake,Cake,16,512.0,128.0,384.0,9,75.0,13.0,15.0,12.0,11.142857142857142,14.933333333333334,Sunday,6,True,6,22,2025,2,False,,1.0,30
2025-06-02,P004,Chocolate Cake,Cake,12,384.0,96.0,288.0,8,75.0,16.0,9.0,8.0,11.285714285714286,14.9,Monday,0,False,6,23,2025,2,False,,1.0,30
2025-06-03,P004,Chocolate Cake,Cake,4,128.0,32.0,96.0,4,75.0,12.0,7.0,8.0,11.714285714285714,14.866666666666667,Tuesday,1,False,6,23,2025,2,False,,1.0,30
2025-06-04,P004,Chocolate Cake,Cake,3,96.0,24.0,72.0,2,75.0,4.0,20.0,7.0,11.285714285714286,14.1,Wednesday,2,False,6,23,2025,2,False,,1.0,30
2025-06-05,P004,Chocolate Cake,Cake,22,704.0,176.0,528.0,9,75.0,3.0,7.0,9.0,8.857142857142858,13.266666666666667,Thursday,3,False,6,23,2025,2,False,,1.0,30
2025-06-06,P004,Chocolate Cake,Cake,6,192.0,48.0,144.0,4,75.0,22.0,7.0,13.0,11.0,13.833333333333334,Friday,4,False,6,23,2025,2,False,,1.0,30
2025-06-07,P004,Chocolate Cake,Cake,8,256.0,64.0,192.0,4,75.0,6.0,13.0,15.0,10.857142857142858,13.766666666666667,Saturday,5,True,6,23,2025,2,False,,1.0,30
2025-06-08,P004,Chocolate Cake,Cake,5,160.0,40.0,120.0,5,75.0,8.0,16.0,15.0,10.142857142857142,13.766666666666667,Sunday,6,True,6,23,2025,2,False,,1.0,30
2025-06-09,P004,Chocolate Cake,Cake,9,288.0,72.0,216.0,6,75.0,5.0,12.0,9.0,8.571428571428571,13.233333333333333,Monday,0,False,6,24,2025,2,False,,1.0,30
2025-06-10,P004,Chocolate Cake,Cake,5,160.0,40.0,120.0,3,75.0,9.0,4.0,7.0,8.142857142857142,12.733333333333333,Tuesday,1,False,6,24,2025,2,False,,1.0,30
2025-06-11,P004,Chocolate Cake,Cake,6,192.0,48.0,144.0,3,75.0,5.0,3.0,20.0,8.285714285714286,11.166666666666666,Wednesday,2,False,6,24,2025,2,False,,1.0,30
2025-06-12,P004,Chocolate Cake,Cake,9,288.0,72.0,216.0,6,75.0,6.0,22.0,7.0,8.714285714285714,10.366666666666667,Thursday,3,False,6,24,2025,2,False,,1.0,30
2025-06-13,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,4,75.0,9.0,6.0,7.0,6.857142857142857,10.033333333333333,Friday,4,False,6,24,2025,2,False,,1.0,30
2025-06-14,P004,Chocolate Cake,Cake,19,608.0,152.0,456.0,11,75.0,7.0,8.0,13.0,7.0,9.933333333333334,Saturday,5,True,6,24,2025,2,False,,1.0,30
2025-06-15,P004,Chocolate Cake,Cake,15,480.0,120.0,360.0,7,75.0,19.0,5.0,16.0,8.571428571428571,10.066666666666666,Sunday,6,True,6,24,2025,2,False,,1.0,30
2025-06-16,P004,Chocolate Cake,Cake,4,128.0,32.0,96.0,3,75.0,15.0,9.0,12.0,10.0,10.533333333333333,Monday,0,False,6,25,2025,2,False,,1.0,30
2025-06-17,P004,Chocolate Cake,Cake,6,192.0,48.0,144.0,5,75.0,4.0,5.0,4.0,9.285714285714286,10.0,Tuesday,1,False,6,25,2025,2,False,,1.0,30
2025-06-18,P004,Chocolate Cake,Cake,16,512.0,128.0,384.0,10,75.0,6.0,6.0,3.0,9.428571428571429,9.8,Wednesday,2,False,6,25,2025,2,False,,1.0,30
2025-06-19,P004,Chocolate Cake,Cake,8,256.0,64.0,192.0,6,75.0,16.0,9.0,22.0,10.857142857142858,10.066666666666666,Thursday,3,False,6,25,2025,2,False,,1.0,30
2025-06-20,P004,Chocolate Cake,Cake,3,96.0,24.0,72.0,1,75.0,8.0,7.0,6.0,10.714285714285714,10.066666666666666,Friday,4,False,6,25,2025,2,False,,1.0,30
2025-06-21,P004,Chocolate Cake,Cake,18,576.0,144.0,432.0,13,75.0,3.0,19.0,8.0,10.142857142857142,9.933333333333334,Saturday,5,True,6,25,2025,2,False,,1.0,30
2025-06-22,P004,Chocolate Cake,Cake,14,448.0,112.0,336.0,7,75.0,18.0,15.0,5.0,10.0,10.233333333333333,Sunday,6,True,6,25,2025,2,False,,1.0,30
2025-06-23,P004,Chocolate Cake,Cake,13,416.0,104.0,312.0,5,75.0,14.0,4.0,9.0,9.857142857142858,10.266666666666667,Monday,0,False,6,26,2025,2,False,,1.0,30
2025-06-24,P004,Chocolate Cake,Cake,7,224.0,56.0,168.0,6,75.0,13.0,6.0,5.0,11.142857142857142,10.2,Tuesday,1,False,6,26,2025,2,False,,1.0,30
2025-06-25,P004,Chocolate Cake,Cake,10,320.0,80.0,240.0,8,75.0,7.0,16.0,6.0,11.285714285714286,9.933333333333334,Wednesday,2,False,6,26,2025,2,False,,1.0,30
2025-06-26,P004,Chocolate Cake,Cake,5,160.0,40.0,120.0,3,75.0,10.0,8.0,9.0,10.428571428571429,9.966666666666667,Thursday,3,False,6,26,2025,2,False,,1.0,30
2025-06-27,P004,Chocolate Cake,Cake,5,160.0,40.0,120.0,4,75.0,5.0,3.0,7.0,10.0,9.9,Friday,4,False,6,26,2025,2,False,,1.0,30
2025-06-28,P004,Chocolate Cake,Cake,14,448.0,112.0,336.0,7,75.0,5.0,18.0,19.0,10.285714285714286,9.4,Saturday,5,True,6,26,2025,2,False,,1.0,30
2025-06-29,P004,Chocolate Cake,Cake,23,736.0,184.0,552.0,11,75.0,14.0,14.0,15.0,9.714285714285714,9.633333333333333,Sunday,6,True,6,26,2025,2,False,,1.0,30
2025-06-30,P004,Chocolate Cake,Cake,11,352.0,88.0,264.0,7,75.0,23.0,13.0,4.0,11.0,10.166666666666666,Monday,0,False,6,27,2025,2,False,,1.0,30
2024-01-08,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,2,77.5,20.0,7.0,,13.285714285714286,13.285714285714286,Monday,0,False,1,2,2024,1,False,,1.0,30
2024-01-09,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,6,77.5,5.0,4.0,,13.0,12.25,Tuesday,1,False,1,2,2024,1,False,,1.0,30
2024-01-10,P005,Cinnamon Roll,Pastry,7,28.0,6.3,21.7,7,77.5,15.0,17.0,,14.571428571428571,12.555555555555555,Wednesday,2,False,1,2,2024,1,False,,1.0,30
2024-01-11,P005,Cinnamon Roll,Pastry,7,28.0,6.300000000000001,21.700000000000003,4,77.5,7.0,11.0,,13.142857142857142,12.0,Thursday,3,False,1,2,2024,1,False,,1.0,30
2024-01-12,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,2,77.5,7.0,7.0,,12.571428571428571,11.545454545454545,Friday,4,False,1,2,2024,1,False,,1.0,30
2024-01-13,P005,Cinnamon Roll,Pastry,13,52.0,11.700000000000001,40.300000000000004,7,77.5,5.0,27.0,,12.285714285714286,11.0,Saturday,5,True,1,2,2024,1,False,,1.0,30
2024-01-14,P005,Cinnamon Roll,Pastry,20,80.0,18.0,62.00000000000001,9,77.5,13.0,20.0,,10.285714285714286,11.153846153846153,Sunday,6,True,1,2,2024,1,False,,1.0,30
2024-01-15,P005,Cinnamon Roll,Pastry,4,16.0,3.6,12.4,3,77.5,20.0,5.0,7.0,10.285714285714286,11.785714285714286,Monday,0,False,1,3,2024,1,False,,1.0,30
2024-01-16,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,4,77.5,4.0,15.0,4.0,10.142857142857142,11.266666666666667,Tuesday,1,False,1,3,2024,1,False,,1.0,29
2024-01-17,P005,Cinnamon Roll,Pastry,17,68.0,15.3,52.7,9,77.5,5.0,7.0,17.0,8.714285714285714,10.875,Wednesday,2,False,1,3,2024,1,False,,1.0,28
2024-01-18,P005,Cinnamon Roll,Pastry,9,36.0,8.1,27.900000000000002,7,77.5,17.0,7.0,11.0,10.142857142857142,11.235294117647058,Thursday,3,False,1,3,2024,1,False,,1.0,27
2024-01-19,P005,Cinnamon Roll,Pastry,4,16.0,3.6,12.4,2,77.5,9.0,5.0,7.0,10.428571428571429,11.11111111111111,Friday,4,False,1,3,2024,1,False,,1.0,26
2024-01-20,P005,Cinnamon Roll,Pastry,2,8.0,1.8,6.2,2,77.5,4.0,13.0,27.0,10.285714285714286,10.736842105263158,Saturday,5,True,1,3,2024,1,False,,1.0,25
2024-01-21,P005,Cinnamon Roll,Pastry,20,80.0,18.0,62.0,12,77.5,2.0,20.0,20.0,8.714285714285714,10.3,Sunday,6,True,1,3,2024,1,False,,1.0,24
2024-01-22,P005,Cinnamon Roll,Pastry,6,24.0,5.4,18.6,3,77.5,20.0,4.0,5.0,8.714285714285714,10.761904761904763,Monday,0,False,1,4,2024,1,False,,1.0,23
2024-01-23,P005,Cinnamon Roll,Pastry,16,64.0,14.4,49.6,7,77.5,6.0,5.0,15.0,9.0,10.545454545454545,Tuesday,1,False,1,4,2024,1,False,,1.0,22
2024-01-24,P005,Cinnamon Roll,Pastry,22,88.0,19.8,68.2,10,77.5,16.0,17.0,7.0,10.571428571428571,10.782608695652174,Wednesday,2,False,1,4,2024,1,False,,1.0,21
2024-01-25,P005,Cinnamon Roll,Pastry,6,24.0,5.4,18.6,4,77.5,22.0,9.0,7.0,11.285714285714286,11.25,Thursday,3,False,1,4,2024,1,False,,1.0,20
2024-01-26,P005,Cinnamon Roll,Pastry,8,32.0,7.2,24.8,5,77.5,6.0,4.0,5.0,10.857142857142858,11.04,Friday,4,False,1,4,2024,1,False,,1.0,19
2024-01-27,P005,Cinnamon Roll,Pastry,12,48.0,10.8,37.2,9,77.5,8.0,2.0,13.0,11.428571428571429,10.923076923076923,Saturday,5,True,1,4,2024,1,False,,1.0,18
2024-01-28,P005,Cinnamon Roll,Pastry,22,88.0,19.8,68.2,14,77.5,12.0,20.0,20.0,12.857142857142858,10.962962962962964,Sunday,6,True,1,4,2024,1,False,,1.0,17
2024-01-29,P005,Cinnamon Roll,Pastry,3,12.0,2.7,9.3,3,77.5,22.0,6.0,4.0,13.142857142857142,11.357142857142858,Monday,0,False,1,5,2024,1,False,,1.0,16
2024-01-30,P005,Cinnamon Roll,Pastry,10,40.0,9.0,31.0,6,77.5,3.0,16.0,5.0,12.714285714285714,11.068965517241379,Tuesday,1,False,1,5,2024,1,False,,1.0,15
2024-01-31,P005,Cinnamon Roll,Pastry,8,32.0,7.2,24.8,4,77.5,10.0,22.0,17.0,11.857142857142858,11.033333333333333,Wednesday,2,False,1,5,2024,1,False,,1.0,14
2024-02-01,P005,Cinnamon Roll,Pastry,19,76.0,17.1,58.900000000000006,8,77.5,8.0,6.0,9.0,9.857142857142858,11.066666666666666,Thursday,3,False,2,5,2024,1,False,,1.0,13
2024-02-02,P005,Cinnamon Roll,Pastry,9,36.0,8.1,27.9,6,77.5,19.0,8.0,4.0,11.714285714285714,11.566666666666666,Friday,4,False,2,5,2024,1,False,,1.0,12
2024-02-03,P005,Cinnamon Roll,Pastry,25,100.0,22.5,77.5,13,77.5,9.0,12.0,2.0,11.857142857142858,11.3,Saturday,5,True,2,5,2024,1,False,,1.0,11
2024-02-04,P005,Cinnamon Roll,Pastry,17,68.0,15.3,52.7,8,77.5,25.0,22.0,20.0,13.714285714285714,11.766666666666667,Sunday,6,True,2,5,2024,1,False,,1.0,10
2024-02-05,P005,Cinnamon Roll,Pastry,8,32.0,7.2,24.8,4,77.5,17.0,3.0,6.0,13.0,12.1,Monday,0,False,2,6,2024,1,False,,1.0,9
2024-02-06,P005,Cinnamon Roll,Pastry,7,28.0,6.300000000000001,21.700000000000003,3,77.5,8.0,10.0,16.0,13.714285714285714,11.466666666666667,Tuesday,1,False,2,6,2024,1,False,,1.0,8
2024-02-07,P005,Cinnamon Roll,Pastry,18,72.0,16.2,55.800000000000004,8,77.5,7.0,8.0,22.0,13.285714285714286,11.033333333333333,Wednesday,2,False,2,6,2024,1,False,,1.0,7
2024-02-08,P005,Cinnamon Roll,Pastry,9,36.0,8.1,27.900000000000002,6,77.5,18.0,19.0,6.0,14.714285714285714,11.466666666666667,Thursday,3,False,2,6,2024,1,False,,1.0,6
2024-02-09,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,2,77.5,9.0,9.0,8.0,13.285714285714286,11.266666666666667,Friday,4,False,2,6,2024,1,False,,1.0,5
2024-02-10,P005,Cinnamon Roll,Pastry,2,8.0,1.8,6.2,2,77.5,5.0,25.0,12.0,12.714285714285714,11.2,Saturday,5,True,2,6,2024,1,False,,1.0,4
2024-02-11,P005,Cinnamon Roll,Pastry,21,84.0,18.900000000000002,65.10000000000001,11,77.5,2.0,17.0,22.0,9.428571428571429,11.033333333333333,Sunday,6,True,2,6,2024,1,True,Valentine's Day,2.2,3
2024-02-12,P005,Cinnamon Roll,Pastry,31,124.0,27.9,96.1,16,77.5,21.0,8.0,3.0,10.0,11.566666666666666,Monday,0,False,2,7,2024,1,True,Valentine's Day,2.2,2
2024-02-13,P005,Cinnamon Roll,Pastry,14,56.0,12.600000000000001,43.400000000000006,6,77.5,31.0,7.0,10.0,13.285714285714286,12.166666666666666,Tuesday,1,False,2,7,2024,1,True,Valentine's Day,2.2,1
2024-02-14,P005,Cinnamon Roll,Pastry,22,88.0,19.8,68.2,14,77.5,14.0,18.0,8.0,14.285714285714286,11.966666666666667,Wednesday,2,False,2,7,2024,1,True,Valentine's Day,2.2,0
2024-02-15,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,9,77.5,22.0,9.0,19.0,14.857142857142858,12.566666666666666,Thursday,3,False,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-16,P005,Cinnamon Roll,Pastry,10,40.0,9.0,31.0,5,77.5,15.0,5.0,9.0,15.714285714285714,12.9,Friday,4,False,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-17,P005,Cinnamon Roll,Pastry,40,160.0,36.0,124.0,26,77.5,10.0,2.0,25.0,16.428571428571427,12.666666666666666,Saturday,5,True,2,7,2024,1,True,Valentine's Day,2.2,30
2024-02-18,P005,Cinnamon Roll,Pastry,14,56.0,12.6,43.4,10,77.5,40.0,21.0,17.0,21.857142857142858,13.7,Sunday,6,True,2,7,2024,1,False,,1.0,30
2024-02-19,P005,Cinnamon Roll,Pastry,14,56.0,12.600000000000001,43.400000000000006,8,77.5,14.0,31.0,8.0,20.857142857142858,14.033333333333333,Monday,0,False,2,8,2024,1,False,,1.0,30
2024-02-20,P005,Cinnamon Roll,Pastry,1,4.0,0.9,3.1,1,77.5,14.0,14.0,7.0,18.428571428571427,14.433333333333334,Tuesday,1,False,2,8,2024,1,False,,1.0,30
2024-02-21,P005,Cinnamon Roll,Pastry,16,64.0,14.4,49.6,8,77.5,1.0,22.0,18.0,16.571428571428573,13.8,Wednesday,2,False,2,8,2024,1,False,,1.0,30
2024-02-22,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,8,77.5,16.0,15.0,9.0,15.714285714285714,14.133333333333333,Thursday,3,False,2,8,2024,1,False,,1.0,30
2024-02-23,P005,Cinnamon Roll,Pastry,14,56.0,12.600000000000001,43.400000000000006,8,77.5,15.0,10.0,5.0,15.714285714285714,14.1,Friday,4,False,2,8,2024,1,False,,1.0,30
2024-02-24,P005,Cinnamon Roll,Pastry,19,76.0,17.1,58.9,11,77.5,14.0,40.0,2.0,16.285714285714285,13.833333333333334,Saturday,5,True,2,8,2024,1,False,,1.0,30
2024-02-25,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,9,77.5,19.0,14.0,21.0,13.285714285714286,14.266666666666667,Sunday,6,True,2,8,2024,1,False,,1.0,30
2024-02-26,P005,Cinnamon Roll,Pastry,12,48.0,10.8,37.2,7,77.5,15.0,14.0,31.0,13.428571428571429,14.5,Monday,0,False,2,9,2024,1,False,,1.0,30
2024-02-27,P005,Cinnamon Roll,Pastry,11,44.0,9.9,34.1,5,77.5,12.0,1.0,14.0,13.142857142857142,14.5,Tuesday,1,False,2,9,2024,1,False,,1.0,30
2024-02-28,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,3,77.5,11.0,16.0,22.0,14.571428571428571,14.133333333333333,Wednesday,2,False,2,9,2024,1,False,,1.0,30
2024-02-29,P005,Cinnamon Roll,Pastry,4,16.0,3.6,12.4,2,77.5,5.0,15.0,15.0,13.0,14.2,Thursday,3,False,2,9,2024,1,False,,1.0,30
2024-03-01,P005,Cinnamon Roll,Pastry,16,64.0,14.4,49.6,7,77.5,4.0,14.0,10.0,11.428571428571429,14.0,Friday,4,False,3,9,2024,1,False,,1.0,30
2024-03-02,P005,Cinnamon Roll,Pastry,35,140.0,31.5,108.5,17,77.5,16.0,19.0,40.0,11.714285714285714,14.266666666666667,Saturday,5,True,3,9,2024,1,False,,1.0,30
2024-03-03,P005,Cinnamon Roll,Pastry,11,44.0,9.9,34.1,7,77.5,35.0,15.0,14.0,14.0,14.8,Sunday,6,True,3,9,2024,1,False,,1.0,30
2024-03-04,P005,Cinnamon Roll,Pastry,6,24.0,5.4,18.6,4,77.5,11.0,12.0,14.0,13.428571428571429,14.866666666666667,Monday,0,False,3,10,2024,1,False,,1.0,30
2024-03-05,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,2,77.5,6.0,11.0,1.0,12.571428571428571,14.233333333333333,Tuesday,1,False,3,10,2024,1,False,,1.0,30
2024-03-06,P005,Cinnamon Roll,Pastry,4,16.0,3.6,12.4,3,77.5,5.0,5.0,16.0,11.714285714285714,13.833333333333334,Wednesday,2,False,3,10,2024,1,False,,1.0,30
2024-03-07,P005,Cinnamon Roll,Pastry,12,48.0,10.8,37.2,7,77.5,4.0,4.0,15.0,11.571428571428571,13.7,Thursday,3,False,3,10,2024,1,False,,1.0,30
2024-03-08,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,5,77.5,12.0,16.0,14.0,12.714285714285714,13.866666666666667,Friday,4,False,3,10,2024,1,False,,1.0,30
2024-03-09,P005,Cinnamon Roll,Pastry,26,104.0,23.400000000000002,80.60000000000001,14,77.5,5.0,35.0,19.0,11.142857142857142,13.433333333333334,Saturday,5,True,3,10,2024,1,False,,1.0,30
2024-03-10,P005,Cinnamon Roll,Pastry,7,28.0,6.300000000000001,21.700000000000003,5,77.5,26.0,11.0,15.0,9.857142857142858,14.0,Sunday,6,True,3,10,2024,1,False,,1.0,30
2024-03-11,P005,Cinnamon Roll,Pastry,7,28.0,6.3,21.7,4,77.5,7.0,6.0,12.0,9.285714285714286,14.066666666666666,Monday,0,False,3,11,2024,1,False,,1.0,30
2024-03-12,P005,Cinnamon Roll,Pastry,6,24.0,5.4,18.6,4,77.5,7.0,5.0,11.0,9.428571428571429,14.233333333333333,Tuesday,1,False,3,11,2024,1,False,,1.0,30
2024-03-13,P005,Cinnamon Roll,Pastry,3,12.0,2.7,9.3,1,77.5,6.0,4.0,5.0,9.571428571428571,13.733333333333333,Wednesday,2,False,3,11,2024,1,False,,1.0,30
2024-03-14,P005,Cinnamon Roll,Pastry,18,72.0,16.2,55.800000000000004,7,77.5,3.0,12.0,4.0,9.428571428571429,12.8,Thursday,3,False,3,11,2024,1,False,,1.0,30
2024-03-15,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,3,77.5,18.0,5.0,16.0,10.285714285714286,12.933333333333334,Friday,4,False,3,11,2024,1,False,,1.0,30
2024-03-16,P005,Cinnamon Roll,Pastry,17,68.0,15.3,52.7,10,77.5,5.0,26.0,35.0,10.285714285714286,12.366666666666667,Saturday,5,True,3,11,2024,1,False,,1.0,30
2024-03-17,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,7,77.5,17.0,7.0,11.0,9.0,12.433333333333334,Sunday,6,True,3,11,2024,1,False,,1.0,30
2024-03-18,P005,Cinnamon Roll,Pastry,9,36.0,8.100000000000001,27.900000000000002,4,77.5,15.0,7.0,6.0,10.142857142857142,12.6,Monday,0,False,3,12,2024,1,False,,1.0,30
2024-03-19,P005,Cinnamon Roll,Pastry,8,32.0,7.2,24.8,4,77.5,9.0,6.0,5.0,10.428571428571429,11.566666666666666,Tuesday,1,False,3,12,2024,1,False,,1.0,30
2024-03-20,P005,Cinnamon Roll,Pastry,12,48.0,10.8,37.2,5,77.5,8.0,3.0,4.0,10.714285714285714,11.366666666666667,Wednesday,2,False,3,12,2024,1,False,,1.0,30
2024-03-21,P005,Cinnamon Roll,Pastry,3,12.0,2.7,9.3,2,77.5,12.0,18.0,12.0,12.0,11.3,Thursday,3,False,3,12,2024,1,False,,1.0,30
2024-03-22,P005,Cinnamon Roll,Pastry,3,12.0,2.7,9.3,2,77.5,3.0,5.0,5.0,9.857142857142858,11.366666666666667,Friday,4,False,3,12,2024,1,False,,1.0,30
2024-03-23,P005,Cinnamon Roll,Pastry,24,96.0,21.6,74.4,14,77.5,3.0,17.0,26.0,9.571428571428571,10.933333333333334,Saturday,5,True,3,12,2024,1,False,,1.0,30
2024-03-24,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,11,77.5,24.0,15.0,7.0,10.571428571428571,11.233333333333333,Sunday,6,True,3,12,2024,1,False,,1.0,30
2024-03-25,P005,Cinnamon Roll,Pastry,4,16.0,3.6,12.4,3,77.5,15.0,9.0,7.0,10.571428571428571,11.266666666666667,Monday,0,False,3,13,2024,1,False,,1.0,30
2024-03-26,P005,Cinnamon Roll,Pastry,11,44.0,9.9,34.1,5,77.5,4.0,8.0,6.0,9.857142857142858,10.766666666666667,Tuesday,1,False,3,13,2024,1,False,,1.0,30
2024-03-27,P005,Cinnamon Roll,Pastry,19,76.0,17.1,58.9,8,77.5,11.0,12.0,3.0,10.285714285714286,10.633333333333333,Wednesday,2,False,3,13,2024,1,False,,1.0,30
2024-03-28,P005,Cinnamon Roll,Pastry,3,12.0,2.7,9.3,3,77.5,19.0,3.0,18.0,11.285714285714286,10.866666666666667,Thursday,3,False,3,13,2024,1,False,,1.0,30
2024-03-29,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,7,77.5,3.0,3.0,5.0,11.285714285714286,10.6,Friday,4,False,3,13,2024,1,False,,1.0,30
2024-03-30,P005,Cinnamon Roll,Pastry,12,48.0,10.8,37.2,7,77.5,15.0,24.0,17.0,13.0,10.933333333333334,Saturday,5,True,3,13,2024,1,False,,1.0,30
2024-03-31,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,9,77.5,12.0,15.0,15.0,11.285714285714286,11.2,Sunday,6,True,3,13,2024,1,False,,1.0,30
2024-04-01,P005,Cinnamon Roll,Pastry,17,68.0,15.3,52.7,8,77.5,15.0,4.0,9.0,11.285714285714286,11.166666666666666,Monday,0,False,4,14,2024,2,False,,1.0,30
2024-04-02,P005,Cinnamon Roll,Pastry,11,44.0,9.9,34.1,7,77.5,17.0,11.0,8.0,13.142857142857142,10.566666666666666,Tuesday,1,False,4,14,2024,2,False,,1.0,30
2024-04-03,P005,Cinnamon Roll,Pastry,7,28.0,6.300000000000001,21.700000000000003,3,77.5,11.0,19.0,12.0,13.142857142857142,10.566666666666666,Wednesday,2,False,4,14,2024,2,False,,1.0,30
2024-04-04,P005,Cinnamon Roll,Pastry,5,20.0,4.5,15.5,4,77.5,7.0,3.0,3.0,11.428571428571429,10.6,Thursday,3,False,4,14,2024,2,False,,1.0,30
2024-04-05,P005,Cinnamon Roll,Pastry,18,72.0,16.2,55.800000000000004,8,77.5,5.0,15.0,3.0,11.714285714285714,10.6,Friday,4,False,4,14,2024,2,False,,1.0,30
2024-04-06,P005,Cinnamon Roll,Pastry,15,60.0,13.5,46.5,8,77.5,18.0,12.0,24.0,12.142857142857142,11.066666666666666,Saturday,5,True,4,14,2024,2,False,,1.0,30
2024-04-07,P005,Cinnamon Roll,Pastry,24,96.0,21.6,74.4,11,77.5,15.0,15.0,15.0,12.571428571428571,11.166666666666666,Sunday,6,True,4,14,2024,2,False,,1.0,30
